 beginning of the function, 19/12/2022 18:07:16
first 532, 19/12/2022 18:07:16
last 548, 19/12/2022 18:07:16
first 529, 19/12/2022 18:07:16
last 551, 19/12/2022 18:07:16
first 526, 19/12/2022 18:07:16
last 554, 19/12/2022 18:07:16
first 525, 19/12/2022 18:07:16
last 555, 19/12/2022 18:07:16
first 523, 19/12/2022 18:07:16
last 557, 19/12/2022 18:07:16
first 522, 19/12/2022 18:07:16
last 558, 19/12/2022 18:07:16
first 520, 19/12/2022 18:07:16
last 560, 19/12/2022 18:07:16
first 519, 19/12/2022 18:07:16
last 561, 19/12/2022 18:07:16
first 518, 19/12/2022 18:07:16
last 562, 19/12/2022 18:07:16
first 517, 19/12/2022 18:07:16
last 563, 19/12/2022 18:07:16
first 516, 19/12/2022 18:07:16
last 564, 19/12/2022 18:07:16
first 516, 19/12/2022 18:07:16
last 564, 19/12/2022 18:07:16
first 515, 19/12/2022 18:07:16
last 565, 19/12/2022 18:07:16
first 514, 19/12/2022 18:07:16
last 566, 19/12/2022 18:07:16
first 514, 19/12/2022 18:07:16
last 566, 19/12/2022 18:07:16
first 513, 19/12/2022 18:07:16
last 567, 19/12/2022 18:07:16
first 512, 19/12/2022 18:07:16
last 568, 19/12/2022 18:07:16
first 512, 19/12/2022 18:07:16
last 568, 19/12/2022 18:07:16
first 512, 19/12/2022 18:07:16
last 568, 19/12/2022 18:07:16
first 511, 19/12/2022 18:07:16
last 569, 19/12/2022 18:07:16
first 511, 19/12/2022 18:07:16
last 569, 19/12/2022 18:07:16
first 511, 19/12/2022 18:07:16
last 569, 19/12/2022 18:07:16
first 510, 19/12/2022 18:07:16
last 570, 19/12/2022 18:07:16
cx 540 cy 213, 19/12/2022 18:07:16
 beginning of the function, 19/12/2022 18:07:21
first 532, 19/12/2022 18:07:21
last 548, 19/12/2022 18:07:21
first 529, 19/12/2022 18:07:21
last 551, 19/12/2022 18:07:21
first 526, 19/12/2022 18:07:21
last 554, 19/12/2022 18:07:21
first 525, 19/12/2022 18:07:21
last 555, 19/12/2022 18:07:21
first 523, 19/12/2022 18:07:21
last 557, 19/12/2022 18:07:21
first 522, 19/12/2022 18:07:21
last 558, 19/12/2022 18:07:21
first 520, 19/12/2022 18:07:21
last 560, 19/12/2022 18:07:21
first 519, 19/12/2022 18:07:21
last 561, 19/12/2022 18:07:21
first 518, 19/12/2022 18:07:21
last 562, 19/12/2022 18:07:21
first 517, 19/12/2022 18:07:21
last 563, 19/12/2022 18:07:21
first 516, 19/12/2022 18:07:21
last 564, 19/12/2022 18:07:21
first 516, 19/12/2022 18:07:21
last 564, 19/12/2022 18:07:21
first 515, 19/12/2022 18:07:21
last 565, 19/12/2022 18:07:21
first 514, 19/12/2022 18:07:21
last 566, 19/12/2022 18:07:21
first 514, 19/12/2022 18:07:21
last 566, 19/12/2022 18:07:21
first 513, 19/12/2022 18:07:21
last 567, 19/12/2022 18:07:21
first 512, 19/12/2022 18:07:21
last 568, 19/12/2022 18:07:21
first 512, 19/12/2022 18:07:21
last 568, 19/12/2022 18:07:21
first 512, 19/12/2022 18:07:21
last 568, 19/12/2022 18:07:21
first 511, 19/12/2022 18:07:21
last 569, 19/12/2022 18:07:21
first 511, 19/12/2022 18:07:21
last 569, 19/12/2022 18:07:21
first 511, 19/12/2022 18:07:21
last 569, 19/12/2022 18:07:21
first 510, 19/12/2022 18:07:21
last 570, 19/12/2022 18:07:21
cx 540 cy 213, 19/12/2022 18:07:21
 beginning of the function, 19/12/2022 18:07:26
first 532, 19/12/2022 18:07:26
last 548, 19/12/2022 18:07:26
first 529, 19/12/2022 18:07:26
last 551, 19/12/2022 18:07:26
first 526, 19/12/2022 18:07:26
last 554, 19/12/2022 18:07:26
first 525, 19/12/2022 18:07:26
last 555, 19/12/2022 18:07:26
first 523, 19/12/2022 18:07:26
last 557, 19/12/2022 18:07:26
first 522, 19/12/2022 18:07:26
last 558, 19/12/2022 18:07:26
first 520, 19/12/2022 18:07:26
last 560, 19/12/2022 18:07:26
first 519, 19/12/2022 18:07:26
last 561, 19/12/2022 18:07:26
first 518, 19/12/2022 18:07:26
last 562, 19/12/2022 18:07:26
first 517, 19/12/2022 18:07:26
last 563, 19/12/2022 18:07:26
first 516, 19/12/2022 18:07:26
last 564, 19/12/2022 18:07:26
first 516, 19/12/2022 18:07:26
last 564, 19/12/2022 18:07:26
first 515, 19/12/2022 18:07:26
last 565, 19/12/2022 18:07:26
first 514, 19/12/2022 18:07:26
last 566, 19/12/2022 18:07:26
first 514, 19/12/2022 18:07:26
last 566, 19/12/2022 18:07:26
first 513, 19/12/2022 18:07:26
last 567, 19/12/2022 18:07:26
first 512, 19/12/2022 18:07:26
last 568, 19/12/2022 18:07:26
first 512, 19/12/2022 18:07:26
last 568, 19/12/2022 18:07:26
first 512, 19/12/2022 18:07:26
last 568, 19/12/2022 18:07:26
first 511, 19/12/2022 18:07:26
last 569, 19/12/2022 18:07:26
first 511, 19/12/2022 18:07:26
last 569, 19/12/2022 18:07:26
first 511, 19/12/2022 18:07:26
last 569, 19/12/2022 18:07:26
first 510, 19/12/2022 18:07:26
last 570, 19/12/2022 18:07:26
cx 540 cy 213, 19/12/2022 18:07:26
 beginning of the function, 19/12/2022 18:07:31
first 532, 19/12/2022 18:07:31
last 548, 19/12/2022 18:07:31
first 529, 19/12/2022 18:07:31
last 551, 19/12/2022 18:07:31
first 526, 19/12/2022 18:07:31
last 554, 19/12/2022 18:07:31
first 525, 19/12/2022 18:07:31
last 555, 19/12/2022 18:07:31
first 523, 19/12/2022 18:07:31
last 557, 19/12/2022 18:07:31
first 522, 19/12/2022 18:07:31
last 558, 19/12/2022 18:07:31
first 520, 19/12/2022 18:07:31
last 560, 19/12/2022 18:07:31
first 519, 19/12/2022 18:07:31
last 561, 19/12/2022 18:07:31
first 518, 19/12/2022 18:07:31
last 562, 19/12/2022 18:07:31
first 517, 19/12/2022 18:07:31
last 563, 19/12/2022 18:07:31
first 516, 19/12/2022 18:07:31
last 564, 19/12/2022 18:07:31
first 516, 19/12/2022 18:07:31
last 564, 19/12/2022 18:07:31
first 515, 19/12/2022 18:07:31
last 565, 19/12/2022 18:07:31
first 514, 19/12/2022 18:07:31
last 566, 19/12/2022 18:07:31
first 514, 19/12/2022 18:07:31
last 566, 19/12/2022 18:07:31
first 513, 19/12/2022 18:07:31
last 567, 19/12/2022 18:07:31
first 512, 19/12/2022 18:07:31
last 568, 19/12/2022 18:07:31
first 512, 19/12/2022 18:07:31
last 568, 19/12/2022 18:07:31
first 512, 19/12/2022 18:07:31
last 568, 19/12/2022 18:07:31
first 511, 19/12/2022 18:07:31
last 569, 19/12/2022 18:07:31
first 511, 19/12/2022 18:07:31
last 569, 19/12/2022 18:07:31
first 511, 19/12/2022 18:07:31
last 569, 19/12/2022 18:07:31
first 510, 19/12/2022 18:07:31
last 570, 19/12/2022 18:07:31
cx 540 cy 213, 19/12/2022 18:07:31
 beginning of the function, 19/12/2022 18:07:36
first 532, 19/12/2022 18:07:36
last 548, 19/12/2022 18:07:36
first 529, 19/12/2022 18:07:36
last 551, 19/12/2022 18:07:36
first 526, 19/12/2022 18:07:36
last 554, 19/12/2022 18:07:36
first 525, 19/12/2022 18:07:36
last 555, 19/12/2022 18:07:36
first 523, 19/12/2022 18:07:36
last 557, 19/12/2022 18:07:36
first 522, 19/12/2022 18:07:36
last 558, 19/12/2022 18:07:36
first 520, 19/12/2022 18:07:36
last 560, 19/12/2022 18:07:36
first 519, 19/12/2022 18:07:36
last 561, 19/12/2022 18:07:36
first 518, 19/12/2022 18:07:36
last 562, 19/12/2022 18:07:36
first 517, 19/12/2022 18:07:36
last 563, 19/12/2022 18:07:36
first 516, 19/12/2022 18:07:36
last 564, 19/12/2022 18:07:36
first 516, 19/12/2022 18:07:36
last 564, 19/12/2022 18:07:36
first 515, 19/12/2022 18:07:36
last 565, 19/12/2022 18:07:36
first 514, 19/12/2022 18:07:36
last 566, 19/12/2022 18:07:36
first 514, 19/12/2022 18:07:36
last 566, 19/12/2022 18:07:36
first 513, 19/12/2022 18:07:36
last 567, 19/12/2022 18:07:36
first 512, 19/12/2022 18:07:36
last 568, 19/12/2022 18:07:36
first 512, 19/12/2022 18:07:36
last 568, 19/12/2022 18:07:36
first 512, 19/12/2022 18:07:36
last 568, 19/12/2022 18:07:36
first 511, 19/12/2022 18:07:36
last 569, 19/12/2022 18:07:36
first 511, 19/12/2022 18:07:36
last 569, 19/12/2022 18:07:36
first 511, 19/12/2022 18:07:36
last 569, 19/12/2022 18:07:36
first 510, 19/12/2022 18:07:36
last 570, 19/12/2022 18:07:36
cx 540 cy 213, 19/12/2022 18:07:36
 beginning of the function, 19/12/2022 18:07:41
first 532, 19/12/2022 18:07:41
last 548, 19/12/2022 18:07:41
first 529, 19/12/2022 18:07:41
last 551, 19/12/2022 18:07:41
first 526, 19/12/2022 18:07:41
last 554, 19/12/2022 18:07:41
first 525, 19/12/2022 18:07:41
last 555, 19/12/2022 18:07:41
first 523, 19/12/2022 18:07:41
last 557, 19/12/2022 18:07:41
first 522, 19/12/2022 18:07:41
last 558, 19/12/2022 18:07:41
first 520, 19/12/2022 18:07:41
last 560, 19/12/2022 18:07:41
first 519, 19/12/2022 18:07:41
last 561, 19/12/2022 18:07:41
first 518, 19/12/2022 18:07:41
last 562, 19/12/2022 18:07:41
first 517, 19/12/2022 18:07:41
last 563, 19/12/2022 18:07:41
first 516, 19/12/2022 18:07:41
last 564, 19/12/2022 18:07:41
first 516, 19/12/2022 18:07:41
last 564, 19/12/2022 18:07:41
first 515, 19/12/2022 18:07:41
last 565, 19/12/2022 18:07:41
first 514, 19/12/2022 18:07:41
last 566, 19/12/2022 18:07:41
first 514, 19/12/2022 18:07:41
last 566, 19/12/2022 18:07:41
first 513, 19/12/2022 18:07:41
last 567, 19/12/2022 18:07:41
first 512, 19/12/2022 18:07:41
last 568, 19/12/2022 18:07:41
first 512, 19/12/2022 18:07:41
last 568, 19/12/2022 18:07:41
first 512, 19/12/2022 18:07:41
last 568, 19/12/2022 18:07:41
first 511, 19/12/2022 18:07:41
last 569, 19/12/2022 18:07:41
first 511, 19/12/2022 18:07:41
last 569, 19/12/2022 18:07:41
first 511, 19/12/2022 18:07:41
last 569, 19/12/2022 18:07:41
first 510, 19/12/2022 18:07:41
last 570, 19/12/2022 18:07:41
cx 540 cy 213, 19/12/2022 18:07:41
 beginning of the function, 19/12/2022 18:07:46
first 532, 19/12/2022 18:07:46
last 548, 19/12/2022 18:07:46
first 529, 19/12/2022 18:07:46
last 551, 19/12/2022 18:07:46
first 526, 19/12/2022 18:07:46
last 554, 19/12/2022 18:07:46
first 525, 19/12/2022 18:07:46
last 555, 19/12/2022 18:07:46
first 523, 19/12/2022 18:07:46
last 557, 19/12/2022 18:07:46
first 522, 19/12/2022 18:07:46
last 558, 19/12/2022 18:07:46
first 520, 19/12/2022 18:07:46
last 560, 19/12/2022 18:07:46
first 519, 19/12/2022 18:07:46
last 561, 19/12/2022 18:07:46
first 518, 19/12/2022 18:07:46
last 562, 19/12/2022 18:07:46
first 517, 19/12/2022 18:07:46
last 563, 19/12/2022 18:07:46
first 516, 19/12/2022 18:07:46
last 564, 19/12/2022 18:07:46
first 516, 19/12/2022 18:07:46
last 564, 19/12/2022 18:07:46
first 515, 19/12/2022 18:07:46
last 565, 19/12/2022 18:07:46
first 514, 19/12/2022 18:07:46
last 566, 19/12/2022 18:07:46
first 514, 19/12/2022 18:07:46
last 566, 19/12/2022 18:07:46
first 513, 19/12/2022 18:07:46
last 567, 19/12/2022 18:07:46
first 512, 19/12/2022 18:07:46
last 568, 19/12/2022 18:07:46
first 512, 19/12/2022 18:07:46
last 568, 19/12/2022 18:07:46
first 512, 19/12/2022 18:07:46
last 568, 19/12/2022 18:07:46
first 511, 19/12/2022 18:07:46
last 569, 19/12/2022 18:07:46
first 511, 19/12/2022 18:07:46
last 569, 19/12/2022 18:07:46
first 511, 19/12/2022 18:07:46
last 569, 19/12/2022 18:07:46
first 510, 19/12/2022 18:07:46
last 570, 19/12/2022 18:07:46
cx 540 cy 213, 19/12/2022 18:07:46
 beginning of the function, 19/12/2022 18:07:51
first 532, 19/12/2022 18:07:51
last 548, 19/12/2022 18:07:51
first 529, 19/12/2022 18:07:51
last 551, 19/12/2022 18:07:51
first 526, 19/12/2022 18:07:51
last 554, 19/12/2022 18:07:51
first 525, 19/12/2022 18:07:51
last 555, 19/12/2022 18:07:51
first 523, 19/12/2022 18:07:51
last 557, 19/12/2022 18:07:51
first 522, 19/12/2022 18:07:51
last 558, 19/12/2022 18:07:51
first 520, 19/12/2022 18:07:51
last 560, 19/12/2022 18:07:51
first 519, 19/12/2022 18:07:51
last 561, 19/12/2022 18:07:51
first 518, 19/12/2022 18:07:51
last 562, 19/12/2022 18:07:51
first 517, 19/12/2022 18:07:51
last 563, 19/12/2022 18:07:51
first 516, 19/12/2022 18:07:51
last 564, 19/12/2022 18:07:51
first 516, 19/12/2022 18:07:51
last 564, 19/12/2022 18:07:51
first 515, 19/12/2022 18:07:51
last 565, 19/12/2022 18:07:51
first 514, 19/12/2022 18:07:51
last 566, 19/12/2022 18:07:51
first 514, 19/12/2022 18:07:51
last 566, 19/12/2022 18:07:51
first 513, 19/12/2022 18:07:51
last 567, 19/12/2022 18:07:51
first 512, 19/12/2022 18:07:51
last 568, 19/12/2022 18:07:51
first 512, 19/12/2022 18:07:51
last 568, 19/12/2022 18:07:51
first 512, 19/12/2022 18:07:51
last 568, 19/12/2022 18:07:51
first 511, 19/12/2022 18:07:51
last 569, 19/12/2022 18:07:51
first 511, 19/12/2022 18:07:51
last 569, 19/12/2022 18:07:51
first 511, 19/12/2022 18:07:51
last 569, 19/12/2022 18:07:51
first 510, 19/12/2022 18:07:51
last 570, 19/12/2022 18:07:51
cx 540 cy 213, 19/12/2022 18:07:51
 beginning of the function, 19/12/2022 18:07:56
first 532, 19/12/2022 18:07:56
last 548, 19/12/2022 18:07:56
first 529, 19/12/2022 18:07:56
last 551, 19/12/2022 18:07:56
first 526, 19/12/2022 18:07:56
last 554, 19/12/2022 18:07:56
first 525, 19/12/2022 18:07:56
last 555, 19/12/2022 18:07:56
first 523, 19/12/2022 18:07:56
last 557, 19/12/2022 18:07:56
first 522, 19/12/2022 18:07:56
last 558, 19/12/2022 18:07:56
first 520, 19/12/2022 18:07:56
last 560, 19/12/2022 18:07:56
first 519, 19/12/2022 18:07:56
last 561, 19/12/2022 18:07:56
first 518, 19/12/2022 18:07:56
last 562, 19/12/2022 18:07:56
first 517, 19/12/2022 18:07:56
last 563, 19/12/2022 18:07:56
first 516, 19/12/2022 18:07:56
last 564, 19/12/2022 18:07:56
first 516, 19/12/2022 18:07:56
last 564, 19/12/2022 18:07:56
first 515, 19/12/2022 18:07:56
last 565, 19/12/2022 18:07:56
first 514, 19/12/2022 18:07:56
last 566, 19/12/2022 18:07:56
first 514, 19/12/2022 18:07:56
last 566, 19/12/2022 18:07:56
first 513, 19/12/2022 18:07:56
last 567, 19/12/2022 18:07:56
first 512, 19/12/2022 18:07:56
last 568, 19/12/2022 18:07:56
first 512, 19/12/2022 18:07:56
last 568, 19/12/2022 18:07:56
first 512, 19/12/2022 18:07:56
last 568, 19/12/2022 18:07:56
first 511, 19/12/2022 18:07:56
last 569, 19/12/2022 18:07:56
first 511, 19/12/2022 18:07:56
last 569, 19/12/2022 18:07:56
first 511, 19/12/2022 18:07:56
last 569, 19/12/2022 18:07:56
first 510, 19/12/2022 18:07:56
last 570, 19/12/2022 18:07:56
cx 540 cy 213, 19/12/2022 18:07:56
 beginning of the function, 19/12/2022 18:08:01
first 532, 19/12/2022 18:08:01
last 548, 19/12/2022 18:08:01
first 529, 19/12/2022 18:08:01
last 551, 19/12/2022 18:08:01
first 526, 19/12/2022 18:08:01
last 554, 19/12/2022 18:08:01
first 525, 19/12/2022 18:08:01
last 555, 19/12/2022 18:08:01
first 523, 19/12/2022 18:08:01
last 557, 19/12/2022 18:08:01
first 522, 19/12/2022 18:08:01
last 558, 19/12/2022 18:08:01
first 520, 19/12/2022 18:08:01
last 560, 19/12/2022 18:08:01
first 519, 19/12/2022 18:08:01
last 561, 19/12/2022 18:08:01
first 518, 19/12/2022 18:08:01
last 562, 19/12/2022 18:08:01
first 517, 19/12/2022 18:08:01
last 563, 19/12/2022 18:08:01
first 516, 19/12/2022 18:08:01
last 564, 19/12/2022 18:08:01
first 516, 19/12/2022 18:08:01
last 564, 19/12/2022 18:08:01
first 515, 19/12/2022 18:08:01
last 565, 19/12/2022 18:08:01
first 514, 19/12/2022 18:08:01
last 566, 19/12/2022 18:08:01
first 514, 19/12/2022 18:08:01
last 566, 19/12/2022 18:08:01
first 513, 19/12/2022 18:08:01
last 567, 19/12/2022 18:08:01
first 512, 19/12/2022 18:08:01
last 568, 19/12/2022 18:08:01
first 512, 19/12/2022 18:08:01
last 568, 19/12/2022 18:08:01
first 512, 19/12/2022 18:08:01
last 568, 19/12/2022 18:08:01
first 511, 19/12/2022 18:08:01
last 569, 19/12/2022 18:08:01
first 511, 19/12/2022 18:08:01
last 569, 19/12/2022 18:08:01
first 511, 19/12/2022 18:08:01
last 569, 19/12/2022 18:08:01
first 510, 19/12/2022 18:08:01
last 570, 19/12/2022 18:08:01
cx 540 cy 213, 19/12/2022 18:08:01
 beginning of the function, 19/12/2022 18:08:06
first 532, 19/12/2022 18:08:06
last 548, 19/12/2022 18:08:06
first 529, 19/12/2022 18:08:06
last 551, 19/12/2022 18:08:06
first 526, 19/12/2022 18:08:06
last 554, 19/12/2022 18:08:06
first 525, 19/12/2022 18:08:06
last 555, 19/12/2022 18:08:06
first 523, 19/12/2022 18:08:06
last 557, 19/12/2022 18:08:06
first 522, 19/12/2022 18:08:06
last 558, 19/12/2022 18:08:06
first 520, 19/12/2022 18:08:06
last 560, 19/12/2022 18:08:06
first 519, 19/12/2022 18:08:06
last 561, 19/12/2022 18:08:06
first 518, 19/12/2022 18:08:06
last 562, 19/12/2022 18:08:06
first 517, 19/12/2022 18:08:06
last 563, 19/12/2022 18:08:06
first 516, 19/12/2022 18:08:06
last 564, 19/12/2022 18:08:06
first 516, 19/12/2022 18:08:06
last 564, 19/12/2022 18:08:06
first 515, 19/12/2022 18:08:06
last 565, 19/12/2022 18:08:06
first 514, 19/12/2022 18:08:06
last 566, 19/12/2022 18:08:06
first 514, 19/12/2022 18:08:06
last 566, 19/12/2022 18:08:06
first 513, 19/12/2022 18:08:06
last 567, 19/12/2022 18:08:06
first 512, 19/12/2022 18:08:06
last 568, 19/12/2022 18:08:06
first 512, 19/12/2022 18:08:06
last 568, 19/12/2022 18:08:06
first 512, 19/12/2022 18:08:06
last 568, 19/12/2022 18:08:06
first 511, 19/12/2022 18:08:06
last 569, 19/12/2022 18:08:06
first 511, 19/12/2022 18:08:06
last 569, 19/12/2022 18:08:06
first 511, 19/12/2022 18:08:06
last 569, 19/12/2022 18:08:06
first 510, 19/12/2022 18:08:06
last 570, 19/12/2022 18:08:06
cx 540 cy 213, 19/12/2022 18:08:06
 beginning of the function, 19/12/2022 18:08:12
first 532, 19/12/2022 18:08:12
last 548, 19/12/2022 18:08:12
first 529, 19/12/2022 18:08:12
last 551, 19/12/2022 18:08:12
first 526, 19/12/2022 18:08:12
last 554, 19/12/2022 18:08:12
first 525, 19/12/2022 18:08:12
last 555, 19/12/2022 18:08:12
first 523, 19/12/2022 18:08:12
last 557, 19/12/2022 18:08:12
first 522, 19/12/2022 18:08:12
last 558, 19/12/2022 18:08:12
first 520, 19/12/2022 18:08:12
last 560, 19/12/2022 18:08:12
first 519, 19/12/2022 18:08:12
last 561, 19/12/2022 18:08:12
first 518, 19/12/2022 18:08:12
last 562, 19/12/2022 18:08:12
first 517, 19/12/2022 18:08:12
last 563, 19/12/2022 18:08:12
first 516, 19/12/2022 18:08:12
last 564, 19/12/2022 18:08:12
first 516, 19/12/2022 18:08:12
last 564, 19/12/2022 18:08:12
first 515, 19/12/2022 18:08:12
last 565, 19/12/2022 18:08:12
first 514, 19/12/2022 18:08:12
last 566, 19/12/2022 18:08:12
first 514, 19/12/2022 18:08:12
last 566, 19/12/2022 18:08:12
first 513, 19/12/2022 18:08:12
last 567, 19/12/2022 18:08:12
first 512, 19/12/2022 18:08:12
last 568, 19/12/2022 18:08:12
first 512, 19/12/2022 18:08:12
last 568, 19/12/2022 18:08:12
first 512, 19/12/2022 18:08:12
last 568, 19/12/2022 18:08:12
first 511, 19/12/2022 18:08:12
last 569, 19/12/2022 18:08:12
first 511, 19/12/2022 18:08:12
last 569, 19/12/2022 18:08:12
first 511, 19/12/2022 18:08:12
last 569, 19/12/2022 18:08:12
first 510, 19/12/2022 18:08:12
last 570, 19/12/2022 18:08:12
cx 540 cy 213, 19/12/2022 18:08:12
 beginning of the function, 19/12/2022 18:08:17
first 532, 19/12/2022 18:08:17
last 548, 19/12/2022 18:08:17
first 529, 19/12/2022 18:08:17
last 551, 19/12/2022 18:08:17
first 526, 19/12/2022 18:08:17
last 554, 19/12/2022 18:08:17
first 525, 19/12/2022 18:08:17
last 555, 19/12/2022 18:08:17
first 523, 19/12/2022 18:08:17
last 557, 19/12/2022 18:08:17
first 522, 19/12/2022 18:08:17
last 558, 19/12/2022 18:08:17
first 520, 19/12/2022 18:08:17
last 560, 19/12/2022 18:08:17
first 519, 19/12/2022 18:08:17
last 561, 19/12/2022 18:08:17
first 518, 19/12/2022 18:08:17
last 562, 19/12/2022 18:08:17
first 517, 19/12/2022 18:08:17
last 563, 19/12/2022 18:08:17
first 516, 19/12/2022 18:08:17
last 564, 19/12/2022 18:08:17
first 516, 19/12/2022 18:08:17
last 564, 19/12/2022 18:08:17
first 515, 19/12/2022 18:08:17
last 565, 19/12/2022 18:08:17
first 514, 19/12/2022 18:08:17
last 566, 19/12/2022 18:08:17
first 514, 19/12/2022 18:08:17
last 566, 19/12/2022 18:08:17
first 513, 19/12/2022 18:08:17
last 567, 19/12/2022 18:08:17
first 512, 19/12/2022 18:08:17
last 568, 19/12/2022 18:08:17
first 512, 19/12/2022 18:08:17
last 568, 19/12/2022 18:08:17
first 512, 19/12/2022 18:08:17
last 568, 19/12/2022 18:08:17
first 511, 19/12/2022 18:08:17
last 569, 19/12/2022 18:08:17
first 511, 19/12/2022 18:08:17
last 569, 19/12/2022 18:08:17
first 511, 19/12/2022 18:08:17
last 569, 19/12/2022 18:08:17
first 510, 19/12/2022 18:08:17
last 570, 19/12/2022 18:08:17
cx 540 cy 213, 19/12/2022 18:08:17
 beginning of the function, 19/12/2022 18:08:22
first 532, 19/12/2022 18:08:22
last 548, 19/12/2022 18:08:22
first 529, 19/12/2022 18:08:22
last 551, 19/12/2022 18:08:22
first 526, 19/12/2022 18:08:22
last 554, 19/12/2022 18:08:22
first 525, 19/12/2022 18:08:22
last 555, 19/12/2022 18:08:22
first 523, 19/12/2022 18:08:22
last 557, 19/12/2022 18:08:22
first 522, 19/12/2022 18:08:22
last 558, 19/12/2022 18:08:22
first 520, 19/12/2022 18:08:22
last 560, 19/12/2022 18:08:22
first 519, 19/12/2022 18:08:22
last 561, 19/12/2022 18:08:22
first 518, 19/12/2022 18:08:22
last 562, 19/12/2022 18:08:22
first 517, 19/12/2022 18:08:22
last 563, 19/12/2022 18:08:22
first 516, 19/12/2022 18:08:22
last 564, 19/12/2022 18:08:22
first 516, 19/12/2022 18:08:22
last 564, 19/12/2022 18:08:22
first 515, 19/12/2022 18:08:22
last 565, 19/12/2022 18:08:22
first 514, 19/12/2022 18:08:22
last 566, 19/12/2022 18:08:22
first 514, 19/12/2022 18:08:22
last 566, 19/12/2022 18:08:22
first 513, 19/12/2022 18:08:22
last 567, 19/12/2022 18:08:22
first 512, 19/12/2022 18:08:22
last 568, 19/12/2022 18:08:22
first 512, 19/12/2022 18:08:22
last 568, 19/12/2022 18:08:22
first 512, 19/12/2022 18:08:22
last 568, 19/12/2022 18:08:22
first 511, 19/12/2022 18:08:22
last 569, 19/12/2022 18:08:22
first 511, 19/12/2022 18:08:22
last 569, 19/12/2022 18:08:22
first 511, 19/12/2022 18:08:22
last 569, 19/12/2022 18:08:22
first 510, 19/12/2022 18:08:22
last 570, 19/12/2022 18:08:22
cx 540 cy 213, 19/12/2022 18:08:22
 beginning of the function, 19/12/2022 18:08:27
first 532, 19/12/2022 18:08:27
last 548, 19/12/2022 18:08:27
first 529, 19/12/2022 18:08:27
last 551, 19/12/2022 18:08:27
first 526, 19/12/2022 18:08:27
last 554, 19/12/2022 18:08:27
first 525, 19/12/2022 18:08:27
last 555, 19/12/2022 18:08:27
first 523, 19/12/2022 18:08:27
last 557, 19/12/2022 18:08:27
first 522, 19/12/2022 18:08:27
last 558, 19/12/2022 18:08:27
first 520, 19/12/2022 18:08:27
last 560, 19/12/2022 18:08:27
first 519, 19/12/2022 18:08:27
last 561, 19/12/2022 18:08:27
first 518, 19/12/2022 18:08:27
last 562, 19/12/2022 18:08:27
first 517, 19/12/2022 18:08:27
last 563, 19/12/2022 18:08:27
first 516, 19/12/2022 18:08:27
last 564, 19/12/2022 18:08:27
first 516, 19/12/2022 18:08:27
last 564, 19/12/2022 18:08:27
first 515, 19/12/2022 18:08:27
last 565, 19/12/2022 18:08:27
first 514, 19/12/2022 18:08:27
last 566, 19/12/2022 18:08:27
first 514, 19/12/2022 18:08:27
last 566, 19/12/2022 18:08:27
first 513, 19/12/2022 18:08:27
last 567, 19/12/2022 18:08:27
first 512, 19/12/2022 18:08:27
last 568, 19/12/2022 18:08:27
first 512, 19/12/2022 18:08:27
last 568, 19/12/2022 18:08:27
first 512, 19/12/2022 18:08:27
last 568, 19/12/2022 18:08:27
first 511, 19/12/2022 18:08:27
last 569, 19/12/2022 18:08:27
first 511, 19/12/2022 18:08:27
last 569, 19/12/2022 18:08:27
first 511, 19/12/2022 18:08:27
last 569, 19/12/2022 18:08:27
first 510, 19/12/2022 18:08:27
last 570, 19/12/2022 18:08:27
cx 540 cy 213, 19/12/2022 18:08:27
 beginning of the function, 19/12/2022 18:08:32
first 532, 19/12/2022 18:08:32
last 548, 19/12/2022 18:08:32
first 529, 19/12/2022 18:08:32
last 551, 19/12/2022 18:08:32
first 526, 19/12/2022 18:08:32
last 554, 19/12/2022 18:08:32
first 525, 19/12/2022 18:08:32
last 555, 19/12/2022 18:08:32
first 523, 19/12/2022 18:08:32
last 557, 19/12/2022 18:08:32
first 522, 19/12/2022 18:08:32
last 558, 19/12/2022 18:08:32
first 520, 19/12/2022 18:08:32
last 560, 19/12/2022 18:08:32
first 519, 19/12/2022 18:08:32
last 561, 19/12/2022 18:08:32
first 518, 19/12/2022 18:08:32
last 562, 19/12/2022 18:08:32
first 517, 19/12/2022 18:08:32
last 563, 19/12/2022 18:08:32
first 516, 19/12/2022 18:08:32
last 564, 19/12/2022 18:08:32
first 516, 19/12/2022 18:08:32
last 564, 19/12/2022 18:08:32
first 515, 19/12/2022 18:08:32
last 565, 19/12/2022 18:08:32
first 514, 19/12/2022 18:08:32
last 566, 19/12/2022 18:08:32
first 514, 19/12/2022 18:08:32
last 566, 19/12/2022 18:08:32
first 513, 19/12/2022 18:08:32
last 567, 19/12/2022 18:08:32
first 512, 19/12/2022 18:08:32
last 568, 19/12/2022 18:08:32
first 512, 19/12/2022 18:08:32
last 568, 19/12/2022 18:08:32
first 512, 19/12/2022 18:08:32
last 568, 19/12/2022 18:08:32
first 511, 19/12/2022 18:08:32
last 569, 19/12/2022 18:08:32
first 511, 19/12/2022 18:08:32
last 569, 19/12/2022 18:08:32
first 511, 19/12/2022 18:08:32
last 569, 19/12/2022 18:08:32
first 510, 19/12/2022 18:08:32
last 570, 19/12/2022 18:08:32
cx 540 cy 213, 19/12/2022 18:08:32
